TEAM,MATCH UP,GAME DATE,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-,COURT
UTA,UTA @ SAC,2021-11-20,W,36,84,30,68,0.4411764705882353,14,31,0.45161290322580644,10,13,0.7692307692307693,11,29,40,14,11,3,2,13,4,0
SAC,SAC vs. UTA,2021-11-20,L,36,80,31,70,0.44285714285714284,6,20,0.3,12,18,0.6666666666666666,8,23,31,13,4,7,5,10,-4,1
POR,POR vs. PHI,2021-11-20,W,36,86,29,61,0.47540983606557374,12,26,0.46153846153846156,16,16,1.0,4,25,29,15,8,5,5,15,8,1
PHI,PHI @ POR,2021-11-20,L,36,78,29,60,0.48333333333333334,7,22,0.3181818181818182,13,15,0.8666666666666667,3,24,27,19,10,4,4,17,-8,0
ORL,ORL @ MIL,2021-11-20,L,36,71,26,69,0.37681159420289856,12,33,0.36363636363636365,7,10,0.7,5,25,30,18,10,3,3,17,-25,0
OKC,OKC @ BOS,2021-11-20,L,36,74,28,68,0.4117647058823529,13,32,0.40625,5,9,0.5555555555555556,6,29,35,18,7,3,0,10,-15,0
NYK,NYK vs. HOU,2021-11-20,W,36,72,24,61,0.39344262295081966,12,30,0.4,12,14,0.8571428571428571,2,24,26,19,10,8,3,17,-1,1
NOP,NOP @ IND,2021-11-20,L,36,64,25,65,0.38461538461538464,5,12,0.4166666666666667,9,9,1.0,8,26,34,12,15,5,4,12,-32,0
MIN,MIN vs. MEM,2021-11-20,W,36,113,40,70,0.5714285714285714,18,31,0.5806451612903226,15,21,0.7142857142857143,14,22,36,23,9,10,6,22,42,1
MIL,MIL vs. ORL,2021-11-20,W,36,96,32,66,0.48484848484848486,17,33,0.5151515151515151,15,23,0.6521739130434783,9,37,46,21,8,6,4,12,25,1
MIA,MIA @ WAS,2021-11-20,L,36,75,28,64,0.4375,7,23,0.30434782608695654,12,14,0.8571428571428571,10,23,33,15,11,5,3,17,4,0
MEM,MEM @ MIN,2021-11-20,L,36,71,20,58,0.3448275862068966,7,21,0.3333333333333333,24,31,0.7741935483870968,7,15,22,15,13,4,4,19,-42,0
IND,IND vs. NOP,2021-11-20,W,36,96,36,70,0.5142857142857142,14,32,0.4375,10,14,0.7142857142857143,7,28,35,28,8,11,5,11,32,1
HOU,HOU @ NYK,2021-11-20,L,36,73,27,60,0.45,8,29,0.27586206896551724,11,18,0.6111111111111112,8,30,38,17,17,3,6,13,1,0
CHA,CHA @ ATL,2021-11-20,L,36,77,31,76,0.40789473684210525,10,30,0.3333333333333333,5,9,0.5555555555555556,15,22,37,21,7,3,1,18,-12,0
BOS,BOS vs. OKC,2021-11-20,W,36,89,34,68,0.5,15,30,0.5,6,8,0.75,5,32,37,25,3,3,2,6,15,1
ATL,ATL vs. CHA,2021-11-20,W,36,89,33,61,0.5409836065573771,9,26,0.34615384615384615,14,17,0.8235294117647058,6,29,35,20,8,3,5,17,12,1
TOR,TOR @ SAC,2021-11-19,W,36,96,34,66,0.5151515151515151,11,25,0.44,17,20,0.85,9,34,43,17,15,8,7,20,30,0
SAC,SAC vs. TOR,2021-11-19,L,36,66,24,61,0.39344262295081966,5,24,0.20833333333333334,13,20,0.65,4,19,23,11,12,8,4,15,-30,1
PHX,PHX vs. DAL,2021-11-19,W,36,79,31,65,0.47692307692307695,9,22,0.4090909090909091,8,10,0.8,7,31,38,19,12,4,2,16,-5,1
ORL,ORL @ BKN,2021-11-19,L,36,83,30,66,0.45454545454545453,11,28,0.39285714285714285,12,16,0.75,8,25,33,21,11,5,5,17,-7,0
OKC,OKC @ MIL,2021-11-19,L,36,68,25,68,0.36764705882352944,7,32,0.21875,11,16,0.6875,10,30,40,11,10,3,3,16,-12,0
NOP,NOP vs. LAC,2021-11-19,W,36,72,29,68,0.4264705882352941,11,25,0.44,3,4,0.75,9,29,38,14,11,7,1,10,3,1
MIL,MIL vs. OKC,2021-11-19,W,36,80,26,64,0.40625,10,34,0.29411764705882354,18,19,0.9473684210526315,4,32,36,17,5,7,4,14,12,1
LAL,LAL @ BOS,2021-11-19,L,36,82,29,59,0.4915254237288136,9,21,0.42857142857142855,15,18,0.8333333333333334,5,18,23,15,10,5,5,18,-11,0
LAC,LAC @ NOP,2021-11-19,L,36,69,29,67,0.43283582089552236,7,26,0.2692307692307692,4,5,0.8,4,28,32,20,10,5,3,7,-3,0
IND,IND @ CHA,2021-11-19,L,36,85,29,63,0.4603174603174603,8,27,0.2962962962962963,19,22,0.8636363636363636,5,23,28,14,8,5,4,18,-13,0
GSW,GSW @ DET,2021-11-19,W,36,86,31,64,0.484375,11,29,0.3793103448275862,13,15,0.8666666666666667,14,28,42,18,14,7,4,13,16,0
DET,DET vs. GSW,2021-11-19,L,36,70,24,62,0.3870967741935484,12,34,0.35294117647058826,10,15,0.6666666666666666,7,17,24,16,11,9,4,17,-16,1
DEN,DEN vs. CHI,2021-11-19,L,36,78,28,62,0.45161290322580644,9,25,0.36,13,16,0.8125,6,24,30,17,9,3,4,13,-10,1
DAL,DAL @ PHX,2021-11-19,L,36,84,31,69,0.4492753623188406,9,31,0.2903225806451613,13,16,0.8125,6,25,31,20,5,10,1,12,5,0
CHI,CHI @ DEN,2021-11-19,W,36,88,34,72,0.4722222222222222,6,23,0.2608695652173913,14,14,1.0,11,26,37,16,5,4,3,13,10,0
CHA,CHA vs. IND,2021-11-19,W,36,98,35,61,0.5737704918032787,11,25,0.44,17,23,0.7391304347826086,4,29,33,22,8,7,4,15,13,1
BOS,BOS vs. LAL,2021-11-19,W,36,93,34,67,0.5074626865671642,8,22,0.36363636363636365,17,18,0.9444444444444444,8,25,33,16,12,5,1,15,11,1
BKN,BKN vs. ORL,2021-11-19,W,36,90,32,65,0.49230769230769234,9,26,0.34615384615384615,17,18,0.9444444444444444,7,21,28,15,9,5,10,13,7,1
WAS,WAS @ MIA,2021-11-18,L,36,70,27,56,0.48214285714285715,10,24,0.4166666666666667,6,10,0.6,4,24,28,16,14,4,1,15,-13,0
UTA,UTA vs. TOR,2021-11-18,W,36,92,35,60,0.5833333333333334,13,33,0.3939393939393939,9,9,1.0,6,25,31,28,16,7,6,12,12,1
TOR,TOR @ UTA,2021-11-18,L,36,80,31,67,0.4626865671641791,7,28,0.25,11,13,0.8461538461538461,9,16,25,18,11,7,2,11,-12,0
SAS,SAS @ MIN,2021-11-18,L,36,78,30,64,0.46875,6,24,0.25,12,17,0.7058823529411765,8,21,29,24,9,6,3,10,-15,0
PHI,PHI @ DEN,2021-11-18,W,36,87,36,68,0.5294117647058824,11,24,0.4583333333333333,4,6,0.6666666666666666,5,27,32,21,5,4,6,14,18,0
MIN,MIN vs. SAS,2021-11-18,W,36,93,32,61,0.5245901639344263,17,36,0.4722222222222222,12,15,0.8,7,25,32,23,11,4,6,14,15,1
MIA,MIA vs. WAS,2021-11-18,W,36,83,31,60,0.5166666666666667,9,22,0.4090909090909091,12,16,0.75,4,25,29,18,6,9,1,9,13,1
MEM,MEM vs. LAC,2021-11-18,W,36,94,41,72,0.5694444444444444,8,20,0.4,4,5,0.8,9,26,35,21,8,5,2,13,9,1
LAC,LAC @ MEM,2021-11-18,L,36,85,31,64,0.484375,15,30,0.5,8,8,1.0,4,19,23,18,10,4,3,12,-9,0
GSW,GSW @ CLE,2021-11-18,W,36,68,26,58,0.4482758620689655,9,29,0.3103448275862069,7,8,0.875,3,20,23,22,10,7,2,11,-13,0
DEN,DEN vs. PHI,2021-11-18,L,36,69,25,64,0.390625,9,24,0.375,10,12,0.8333333333333334,7,26,33,17,9,3,3,10,-18,1
CLE,CLE vs. GSW,2021-11-18,L,36,81,32,66,0.48484848484848486,12,32,0.375,5,11,0.45454545454545453,12,25,37,21,12,5,2,7,13,1
WAS,WAS @ CHA,2021-11-17,L,36,65,26,72,0.3611111111111111,4,34,0.11764705882352941,9,12,0.75,10,29,39,16,9,6,3,10,-10,0
SAC,SAC @ MIN,2021-11-17,L,36,72,26,72,0.3611111111111111,8,29,0.27586206896551724,12,17,0.7058823529411765,16,21,37,15,19,5,3,16,-5,0
POR,POR vs. CHI,2021-11-17,W,36,81,27,61,0.4426229508196721,7,21,0.3333333333333333,20,21,0.9523809523809523,10,18,28,21,14,10,5,14,-4,1
PHX,PHX vs. DAL,2021-11-17,W,36,68,27,73,0.3698630136986301,8,31,0.25806451612903225,6,9,0.6666666666666666,7,34,41,16,7,4,6,6,-5,1
ORL,ORL @ NYK,2021-11-17,W,36,72,27,75,0.36,8,29,0.27586206896551724,10,13,0.7692307692307693,13,30,43,14,12,3,2,15,5,0
OKC,OKC vs. HOU,2021-11-17,W,36,80,34,74,0.4594594594594595,7,30,0.23333333333333334,5,10,0.5,8,37,45,16,9,8,3,12,16,1
NYK,NYK vs. ORL,2021-11-17,L,36,67,25,65,0.38461538461538464,10,36,0.2777777777777778,7,10,0.7,8,30,38,18,14,3,5,16,-5,1
NOP,NOP @ MIA,2021-11-17,L,36,70,25,58,0.43103448275862066,7,28,0.25,13,16,0.8125,6,22,28,12,14,4,3,18,-11,0
MIN,MIN vs. SAC,2021-11-17,W,36,77,29,62,0.46774193548387094,6,25,0.24,13,15,0.8666666666666667,7,19,26,14,14,8,6,19,5,1
MIL,MIL vs. LAL,2021-11-17,W,36,85,34,71,0.4788732394366197,9,29,0.3103448275862069,8,12,0.6666666666666666,8,29,37,18,11,8,4,6,2,1
MIA,MIA vs. NOP,2021-11-17,W,36,81,30,65,0.46153846153846156,9,29,0.3103448275862069,12,15,0.8,7,23,30,19,9,5,2,19,11,1
LAL,LAL @ MIL,2021-11-17,L,36,83,33,71,0.4647887323943662,12,32,0.375,5,6,0.8333333333333334,7,25,32,21,11,5,4,10,-2,0
IND,IND @ DET,2021-11-17,L,36,73,27,59,0.4576271186440678,7,24,0.2916666666666667,12,13,0.9230769230769231,4,26,30,11,15,5,3,15,0,0
HOU,HOU @ OKC,2021-11-17,L,36,64,24,70,0.34285714285714286,10,34,0.29411764705882354,6,11,0.5454545454545454,9,28,37,13,12,3,4,9,-16,0
DET,DET vs. IND,2021-11-17,W,36,73,27,63,0.42857142857142855,6,22,0.2727272727272727,13,18,0.7222222222222222,7,24,31,14,12,12,5,16,0,1
DAL,DAL @ PHX,2021-11-17,L,36,73,28,72,0.3888888888888889,15,28,0.5357142857142857,2,2,1.0,6,36,42,21,7,5,2,10,5,0
CLE,CLE @ BKN,2021-11-17,L,36,73,26,69,0.37681159420289856,8,36,0.2222222222222222,13,16,0.8125,12,31,43,14,12,6,1,13,-8,0
CHI,CHI @ POR,2021-11-17,L,36,85,33,61,0.5409836065573771,11,23,0.4782608695652174,8,10,0.8,8,17,25,18,14,7,7,19,4,0
CHA,CHA vs. WAS,2021-11-17,W,36,75,32,71,0.4507042253521127,9,23,0.391304347826087,2,5,0.4,10,35,45,24,10,5,6,13,10,1
BOS,BOS @ ATL,2021-11-17,L,36,77,29,65,0.4461538461538462,9,32,0.28125,10,11,0.9090909090909091,8,19,27,18,9,8,1,11,-14,0
BKN,BKN vs. CLE,2021-11-17,W,36,81,28,62,0.45161290322580644,10,26,0.38461538461538464,15,19,0.7894736842105263,4,29,33,25,9,6,1,13,8,1
ATL,ATL vs. BOS,2021-11-17,W,36,91,34,61,0.5573770491803278,13,32,0.40625,10,12,0.8333333333333334,5,27,32,24,12,6,3,11,14,1
UTA,UTA vs. PHI,2021-11-16,W,36,97,38,70,0.5428571428571428,13,29,0.4482758620689655,8,14,0.5714285714285714,6,41,47,23,9,3,7,15,31,1
SAS,SAS @ LAC,2021-11-16,L,36,71,32,72,0.4444444444444444,2,16,0.125,5,7,0.7142857142857143,4,22,26,21,11,9,3,12,-12,0
PHI,PHI @ UTA,2021-11-16,L,36,66,26,69,0.37681159420289856,6,23,0.2608695652173913,8,10,0.8,2,26,28,15,7,5,5,12,-31,0
LAC,LAC vs. SAS,2021-11-16,W,36,83,30,62,0.4838709677419355,8,27,0.2962962962962963,15,17,0.8823529411764706,5,35,40,13,17,6,2,9,12,1
GSW,GSW @ BKN,2021-11-16,W,36,98,35,62,0.5645161290322581,10,28,0.35714285714285715,18,23,0.782608695652174,9,32,41,21,15,4,6,24,22,0
BKN,BKN vs. GSW,2021-11-16,L,36,76,24,60,0.4,7,22,0.3181818181818182,21,27,0.7777777777777778,3,18,21,15,8,7,1,19,-22,1
WAS,WAS vs. NOP,2021-11-15,W,36,73,27,63,0.42857142857142855,6,22,0.2727272727272727,13,19,0.6842105263157895,4,24,28,14,6,8,1,19,-7,1
TOR,TOR @ POR,2021-11-15,L,36,85,32,69,0.463768115942029,12,26,0.46153846153846156,9,10,0.9,9,20,29,16,7,5,2,14,0,0
SAC,SAC @ DET,2021-11-15,W,36,92,38,75,0.5066666666666667,10,23,0.43478260869565216,6,6,1.0,8,32,40,19,10,9,4,10,22,0
POR,POR vs. TOR,2021-11-15,W,36,85,34,61,0.5573770491803278,11,26,0.4230769230769231,6,10,0.6,5,25,30,16,11,5,5,10,0,1
PHX,PHX @ MIN,2021-11-15,W,36,66,22,65,0.3384615384615385,5,22,0.22727272727272727,17,20,0.85,12,29,41,16,13,5,2,16,4,0
ORL,ORL @ ATL,2021-11-15,L,36,84,32,68,0.47058823529411764,14,34,0.4117647058823529,6,8,0.75,8,24,32,25,14,5,2,15,-9,0
OKC,OKC vs. MIA,2021-11-15,L,36,67,26,67,0.3880597014925373,13,33,0.3939393939393939,2,4,0.5,8,29,37,22,14,3,9,12,-7,1
NYK,NYK vs. IND,2021-11-15,W,36,69,29,67,0.43283582089552236,7,24,0.2916666666666667,4,5,0.8,5,24,29,17,8,0,5,10,-5,1
NOP,NOP @ WAS,2021-11-15,L,36,80,24,51,0.47058823529411764,8,17,0.47058823529411764,24,29,0.8275862068965517,4,32,36,14,10,2,2,18,7,0
MIN,MIN vs. PHX,2021-11-15,L,36,62,21,61,0.3442622950819672,8,33,0.24242424242424243,12,17,0.7058823529411765,9,31,40,12,17,6,2,18,-4,1
MIA,MIA @ OKC,2021-11-15,W,36,74,25,63,0.3968253968253968,13,32,0.40625,11,13,0.8461538461538461,7,30,37,17,13,8,5,7,7,0
MEM,MEM vs. HOU,2021-11-15,W,36,105,40,72,0.5555555555555556,13,31,0.41935483870967744,12,16,0.75,4,32,36,25,9,13,6,15,34,1
LAL,LAL vs. CHI,2021-11-15,L,36,73,26,61,0.4262295081967213,4,25,0.16,17,23,0.7391304347826086,5,25,30,14,13,8,3,11,-21,1
IND,IND @ NYK,2021-11-15,L,36,74,30,66,0.45454545454545453,7,24,0.2916666666666667,7,10,0.7,5,28,33,15,7,5,5,12,5,0
HOU,HOU @ MEM,2021-11-15,L,36,71,26,70,0.37142857142857144,7,28,0.25,12,17,0.7058823529411765,9,23,32,14,17,6,5,13,-34,0
DET,DET vs. SAC,2021-11-15,L,36,70,25,72,0.3472222222222222,9,35,0.2571428571428571,11,12,0.9166666666666666,12,25,37,17,12,5,2,7,-22,1
DEN,DEN @ DAL,2021-11-15,L,36,83,33,62,0.532258064516129,8,24,0.3333333333333333,9,11,0.8181818181818182,5,28,33,17,11,4,4,13,4,0
DAL,DAL vs. DEN,2021-11-15,W,36,79,32,68,0.47058823529411764,9,25,0.36,6,9,0.6666666666666666,9,22,31,23,8,6,2,13,-4,1
CLE,CLE vs. BOS,2021-11-15,L,36,64,23,60,0.38333333333333336,10,26,0.38461538461538464,8,11,0.7272727272727273,4,30,34,15,13,6,2,11,-1,1
CHI,CHI @ LAL,2021-11-15,W,36,94,38,67,0.5671641791044776,11,25,0.44,7,9,0.7777777777777778,3,27,30,23,13,5,2,16,21,0
BOS,BOS @ CLE,2021-11-15,W,36,65,24,58,0.41379310344827586,7,24,0.2916666666666667,10,13,0.7692307692307693,3,30,33,17,11,7,3,12,1,0
ATL,ATL vs. ORL,2021-11-15,W,36,93,37,68,0.5441176470588235,10,24,0.4166666666666667,9,14,0.6428571428571429,7,24,31,25,7,9,4,11,9,1
SAS,SAS @ LAL,2021-11-14,L,36,79,31,66,0.4696969696969697,9,22,0.4090909090909091,8,13,0.6153846153846154,5,25,30,19,12,7,2,12,-11,0
POR,POR @ DEN,2021-11-14,L,36,79,29,62,0.46774193548387094,11,31,0.3548387096774194,10,11,0.9090909090909091,6,24,30,18,8,5,2,11,-12,0
PHX,PHX @ HOU,2021-11-14,W,36,80,28,72,0.3888888888888889,9,30,0.3,15,17,0.8823529411764706,9,30,39,14,8,13,4,13,17,0
OKC,OKC vs. BKN,2021-11-14,L,36,74,29,72,0.4027777777777778,11,35,0.3142857142857143,5,5,1.0,9,28,37,14,10,8,1,17,-16,1
MIL,MIL @ ATL,2021-11-14,L,36,77,31,66,0.4696969696969697,10,31,0.3225806451612903,5,8,0.625,3,22,25,19,8,7,2,14,-12,0
LAL,LAL vs. SAS,2021-11-14,W,36,90,34,66,0.5151515151515151,13,25,0.52,9,11,0.8181818181818182,7,28,35,23,12,6,4,12,11,1
LAC,LAC vs. CHI,2021-11-14,L,36,71,23,59,0.3898305084745763,6,21,0.2857142857142857,19,19,1.0,4,27,31,12,16,5,7,13,-6,1
HOU,HOU vs. PHX,2021-11-14,L,36,63,26,63,0.4126984126984127,6,25,0.24,5,10,0.5,8,30,38,15,20,6,5,16,-17,1
GSW,GSW @ CHA,2021-11-14,L,36,88,32,68,0.47058823529411764,9,30,0.3,15,21,0.7142857142857143,8,31,39,26,12,6,5,12,1,0
DEN,DEN vs. POR,2021-11-14,W,36,91,37,70,0.5285714285714286,12,27,0.4444444444444444,5,8,0.625,9,25,34,21,6,5,1,11,12,1
CHI,CHI @ LAC,2021-11-14,W,36,77,28,64,0.4375,9,21,0.42857142857142855,12,13,0.9230769230769231,4,27,31,15,12,5,3,17,6,0
CHA,CHA vs. GSW,2021-11-14,W,36,87,34,70,0.4857142857142857,14,32,0.4375,5,9,0.5555555555555556,3,25,28,22,9,7,2,17,-1,1
BKN,BKN @ OKC,2021-11-14,W,36,90,30,61,0.4918032786885246,15,37,0.40540540540540543,15,16,0.9375,4,29,33,24,12,5,2,10,16,0
ATL,ATL vs. MIL,2021-11-14,W,36,89,34,74,0.4594594594594595,13,30,0.43333333333333335,8,10,0.8,12,27,39,15,10,4,1,12,12,1
WAS,WAS @ ORL,2021-11-13,W,36,82,33,68,0.4852941176470588,11,30,0.36666666666666664,5,6,0.8333333333333334,7,34,41,24,11,5,6,10,23,0
UTA,UTA vs. MIA,2021-11-13,L,36,69,22,58,0.3793103448275862,11,38,0.2894736842105263,14,20,0.7,8,15,23,14,14,8,1,12,-26,1
TOR,TOR vs. DET,2021-11-13,L,36,95,36,67,0.5373134328358209,11,23,0.4782608695652174,12,20,0.6,10,18,28,18,9,8,0,18,2,1
PHI,PHI @ IND,2021-11-13,L,36,82,27,65,0.4153846153846154,8,15,0.5333333333333333,20,23,0.8695652173913043,13,19,32,12,12,7,1,12,-12,0
ORL,ORL vs. WAS,2021-11-13,L,36,59,22,73,0.3013698630136986,7,30,0.23333333333333334,8,10,0.8,12,26,38,13,11,4,3,10,-23,1
NOP,NOP vs. MEM,2021-11-13,W,36,83,27,59,0.4576271186440678,11,22,0.5,18,21,0.8571428571428571,7,25,32,22,11,4,4,15,11,1
MIN,MIN @ LAC,2021-11-13,L,36,71,28,75,0.37333333333333335,9,28,0.32142857142857145,6,10,0.6,7,21,28,18,6,5,3,10,-27,0
MIA,MIA @ UTA,2021-11-13,W,36,95,37,67,0.5522388059701493,12,28,0.42857142857142855,9,9,1.0,12,26,38,20,14,6,2,17,26,0
MEM,MEM @ NOP,2021-11-13,L,36,72,30,69,0.43478260869565216,5,16,0.3125,7,11,0.6363636363636364,10,21,31,16,5,5,6,14,-11,0
LAC,LAC vs. MIN,2021-11-13,W,36,98,42,73,0.5753424657534246,12,30,0.4,2,2,1.0,6,37,43,26,9,3,6,12,27,1
IND,IND vs. PHI,2021-11-13,W,36,94,39,66,0.5909090909090909,13,23,0.5652173913043478,3,4,0.75,6,23,29,30,11,7,8,16,12,1
DET,DET @ TOR,2021-11-13,W,36,93,32,60,0.5333333333333333,9,27,0.3333333333333333,20,24,0.8333333333333334,8,17,25,25,11,4,6,15,-2,0
CLE,CLE vs. BOS,2021-11-13,W,36,62,21,60,0.35,8,30,0.26666666666666666,12,14,0.8571428571428571,5,25,30,12,10,6,1,13,-12,1
BOS,BOS @ CLE,2021-11-13,L,36,74,29,65,0.4461538461538462,5,19,0.2631578947368421,11,12,0.9166666666666666,9,30,39,19,12,6,1,12,12,0
SAS,SAS vs. DAL,2021-11-12,L,36,77,29,62,0.46774193548387094,9,20,0.45,10,14,0.7142857142857143,2,27,29,23,12,1,3,12,-25,1
SAC,SAC @ OKC,2021-11-12,L,36,86,33,72,0.4583333333333333,13,32,0.40625,7,11,0.6363636363636364,8,32,40,19,11,4,4,9,9,0
POR,POR @ HOU,2021-11-12,W,36,81,29,67,0.43283582089552236,8,28,0.2857142857142857,15,19,0.7894736842105263,7,30,37,17,12,8,4,21,14,0
PHX,PHX @ MEM,2021-11-12,W,36,92,35,71,0.49295774647887325,14,28,0.5,8,8,1.0,3,35,38,21,11,10,6,20,28,0
OKC,OKC vs. SAC,2021-11-12,W,36,77,31,78,0.3974358974358974,8,26,0.3076923076923077,7,11,0.6363636363636364,13,26,39,10,7,6,5,11,-9,1
NYK,NYK @ CHA,2021-11-12,L,36,76,28,70,0.4,11,28,0.39285714285714285,9,13,0.6923076923076923,10,28,38,13,14,4,4,15,-4,0
NOP,NOP vs. BKN,2021-11-12,L,36,83,32,61,0.5245901639344263,11,22,0.5,8,11,0.7272727272727273,3,24,27,22,13,4,3,19,-12,1
MIN,MIN @ LAL,2021-11-12,W,36,84,34,73,0.4657534246575342,9,27,0.3333333333333333,7,10,0.7,13,31,44,18,11,6,2,17,23,0
MIL,MIL @ BOS,2021-11-12,L,36,81,32,69,0.463768115942029,11,32,0.34375,6,7,0.8571428571428571,8,19,27,16,9,5,2,11,-7,0
MEM,MEM vs. PHX,2021-11-12,L,36,64,24,70,0.34285714285714286,3,21,0.14285714285714285,13,23,0.5652173913043478,10,31,41,12,13,6,4,12,-28,1
LAL,LAL vs. MIN,2021-11-12,L,36,61,22,59,0.3728813559322034,6,28,0.21428571428571427,11,15,0.7333333333333333,6,23,29,13,13,8,6,11,-23,1
HOU,HOU vs. POR,2021-11-12,L,36,67,25,66,0.3787878787878788,4,23,0.17391304347826086,13,20,0.65,9,30,39,9,11,4,5,15,-14,1
GSW,GSW vs. CHI,2021-11-12,W,36,86,32,70,0.45714285714285713,12,34,0.35294117647058826,10,12,0.8333333333333334,10,30,40,19,13,10,3,12,24,1
DET,DET @ CLE,2021-11-12,L,36,52,20,58,0.3448275862068966,5,21,0.23809523809523808,7,9,0.7777777777777778,7,26,33,12,19,9,4,11,-22,0
DEN,DEN vs. ATL,2021-11-12,W,36,79,30,69,0.43478260869565216,6,27,0.2222222222222222,13,17,0.7647058823529411,6,31,37,23,4,6,3,13,10,1
DAL,DAL @ SAS,2021-11-12,W,36,102,38,78,0.48717948717948717,15,35,0.42857142857142855,11,15,0.7333333333333333,7,31,38,26,3,8,5,14,25,0
CLE,CLE vs. DET,2021-11-12,W,36,74,30,61,0.4918032786885246,9,26,0.34615384615384615,5,8,0.625,3,27,30,20,14,9,5,7,22,1
CHI,CHI @ GSW,2021-11-12,L,36,62,22,59,0.3728813559322034,5,22,0.22727272727272727,13,18,0.7222222222222222,5,25,30,12,14,6,1,11,-24,0
CHA,CHA vs. NYK,2021-11-12,W,36,80,30,69,0.43478260869565216,6,25,0.24,14,19,0.7368421052631579,10,28,38,18,10,7,2,13,4,1
BOS,BOS vs. MIL,2021-11-12,W,36,88,35,70,0.5,10,30,0.3333333333333333,8,8,1.0,14,26,40,19,13,2,5,5,7,1
BKN,BKN @ NOP,2021-11-12,W,36,95,33,62,0.532258064516129,15,27,0.5555555555555556,14,18,0.7777777777777778,3,23,26,20,9,7,2,14,12,0
ATL,ATL @ DEN,2021-11-12,L,36,69,26,67,0.3880597014925373,4,19,0.21052631578947367,13,16,0.8125,9,30,39,14,8,2,3,16,-10,0
UTA,UTA vs. IND,2021-11-11,L,36,77,29,63,0.4603174603174603,7,24,0.2916666666666667,12,17,0.7058823529411765,4,22,26,15,9,6,3,13,-8,1
TOR,TOR @ PHI,2021-11-11,W,36,81,30,69,0.43478260869565216,8,21,0.38095238095238093,13,13,1.0,11,25,36,17,10,6,4,13,3,0
PHI,PHI vs. TOR,2021-11-11,L,36,78,29,69,0.42028985507246375,9,29,0.3103448275862069,11,12,0.9166666666666666,8,22,30,20,8,7,6,11,-3,1
MIA,MIA @ LAC,2021-11-11,L,36,78,31,72,0.4305555555555556,5,30,0.16666666666666666,11,14,0.7857142857142857,12,22,34,17,11,7,2,12,-8,0
LAC,LAC vs. MIA,2021-11-11,W,36,86,35,71,0.49295774647887325,8,28,0.2857142857142857,8,9,0.8888888888888888,7,26,33,18,10,7,5,9,8,1
IND,IND @ UTA,2021-11-11,W,36,85,33,73,0.4520547945205479,9,26,0.34615384615384615,10,14,0.7142857142857143,12,31,43,14,11,6,3,16,8,0
WAS,WAS @ CLE,2021-11-10,W,36,68,23,63,0.36507936507936506,5,17,0.29411764705882354,17,17,1.0,11,28,39,15,9,7,2,13,-6,0
TOR,TOR @ BOS,2021-11-10,L,36,68,27,61,0.4426229508196721,5,21,0.23809523809523808,9,11,0.8181818181818182,4,26,30,15,12,6,6,11,-12,0
SAS,SAS vs. SAC,2021-11-10,W,36,104,37,71,0.5211267605633803,15,27,0.5555555555555556,15,21,0.7142857142857143,10,24,34,27,8,7,3,12,17,1
SAC,SAC @ SAS,2021-11-10,L,36,87,34,70,0.4857142857142857,6,27,0.2222222222222222,13,14,0.9285714285714286,10,23,33,16,11,4,6,19,-17,0
POR,POR @ PHX,2021-11-10,L,36,77,31,71,0.43661971830985913,2,21,0.09523809523809523,13,14,0.9285714285714286,10,24,34,18,10,4,2,15,-10,0
PHX,PHX vs. POR,2021-11-10,W,36,87,36,70,0.5142857142857142,6,20,0.3,9,10,0.9,5,26,31,20,10,4,5,17,10,1
ORL,ORL vs. BKN,2021-11-10,L,36,75,28,69,0.4057971014492754,3,21,0.14285714285714285,16,24,0.6666666666666666,9,28,37,14,13,9,1,14,-19,1
OKC,OKC @ NOP,2021-11-10,W,36,85,30,67,0.44776119402985076,9,28,0.32142857142857145,16,20,0.8,11,34,45,19,14,5,3,13,14,0
NYK,NYK vs. MIL,2021-11-10,L,36,66,24,59,0.4067796610169492,10,26,0.38461538461538464,8,13,0.6153846153846154,4,23,27,11,10,7,7,12,-16,1
NOP,NOP vs. OKC,2021-11-10,L,36,71,25,74,0.33783783783783783,8,27,0.2962962962962963,13,19,0.6842105263157895,14,24,38,18,7,11,3,14,-14,1
MIN,MIN @ GSW,2021-11-10,L,36,84,30,73,0.410958904109589,14,34,0.4117647058823529,10,14,0.7142857142857143,13,14,27,23,13,8,3,20,-9,0
MIL,MIL @ NYK,2021-11-10,W,36,82,30,69,0.43478260869565216,17,36,0.4722222222222222,5,7,0.7142857142857143,11,30,41,20,11,4,2,14,16,0
MIA,MIA @ LAL,2021-11-10,L,36,86,31,65,0.47692307692307695,9,29,0.3103448275862069,15,18,0.8333333333333334,7,25,32,20,9,11,1,14,4,0
MEM,MEM vs. CHA,2021-11-10,L,36,78,34,83,0.40963855421686746,5,30,0.16666666666666666,5,10,0.5,16,31,47,20,8,10,5,10,-3,1
LAL,LAL vs. MIA,2021-11-10,W,36,82,31,63,0.49206349206349204,14,30,0.4666666666666667,6,10,0.6,8,23,31,18,16,4,3,14,-4,1
IND,IND @ DEN,2021-11-10,L,36,65,25,59,0.423728813559322,8,23,0.34782608695652173,7,11,0.6363636363636364,8,29,37,16,14,4,10,12,-4,0
