index,TEAM,MATCH UP,GAME DATE,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-,COURT,Opponent,OppPTS,OppFGM,OppFGA,OppFG%,Opp3PM,Opp3PA,Opp3P%,OppFTM,OppFTA,OppFT%,OppOREB,OppDREB,OppREB,OppAST,OppTOV,OppSTL,OppBLK,OppPF,Pos,OppPos,Pace,OFFRTG,DEFRTG,Margin,formatted_date,week_of_season,PTS/Q
2212,CHA,CHA @ SAC,2021-11-05,L,36,89,35,71,0.4929577464788732,11,29,0.3793103448275862,8,15,0.5333333333333333,6,16,22,24,6,6,4,15,-17,0,SAC,106,38,68,0.5588235294117647,15,31,0.4838709677419355,15,19,0.7894736842105263,11,31,42,21,12,2,1,15,75.63786786786787,75.63786786786787,100.85049049049049,117.66592912887828,140.14144368158537,-30,2021-11-05,2,29.666666666666668
2213,BKN,BKN @ DET,2021-11-05,W,36,78,28,59,0.4745762711864407,11,25,0.44,11,12,0.9166666666666666,2,32,34,19,14,3,3,14,16,0,DET,62,23,67,0.3432835820895522,6,24,0.25,10,12,0.8333333333333334,5,26,31,11,12,10,3,17,76.43427606177606,76.43427606177606,101.91236808236808,102.0484578632739,81.11544086567926,6,2021-11-05,2,26.0
2214,UTA,UTA @ ATL,2021-11-04,W,36,75,28,59,0.4745762711864407,9,26,0.3461538461538461,10,16,0.625,7,30,37,20,14,2,4,13,1,0,ATL,74,26,65,0.4,6,23,0.2608695652173913,16,18,0.8888888888888888,5,20,25,14,5,9,4,16,71.0194708994709,71.0194708994709,94.6926278659612,105.6048419540658,104.19677739467825,18,2021-11-04,2,25.0
2215,PHX,PHX vs. HOU,2021-11-04,W,36,93,36,78,0.4615384615384615,10,23,0.4347826086956521,11,13,0.8461538461538461,13,27,40,24,7,6,6,16,7,1,HOU,86,31,70,0.4428571428571428,9,27,0.3333333333333333,15,19,0.7894736842105263,5,29,34,22,11,2,4,16,79.18484375,79.18484375,105.57979166666667,117.44671782597284,108.60664229068458,12,2021-11-04,2,31.0
2216,PHI,PHI @ DET,2021-11-04,W,36,86,32,63,0.5079365079365079,10,26,0.3846153846153846,12,18,0.6666666666666666,12,25,37,19,11,3,3,9,4,0,DET,82,31,70,0.4428571428571428,11,29,0.3793103448275862,9,10,0.9,9,20,29,19,5,5,2,15,68.35753676470588,68.35753676470588,91.14338235294117,125.80909738749277,119.95751146249312,11,2021-11-04,2,28.666666666666668
2217,OKC,OKC @ LAL,2021-11-04,W,36,72,27,68,0.3970588235294117,9,29,0.3103448275862069,9,13,0.6923076923076923,10,23,33,16,12,7,2,9,-8,0,LAL,80,32,70,0.4571428571428571,8,21,0.3809523809523809,8,11,0.7272727272727273,14,25,39,18,13,7,4,14,72.34042471042471,72.34042471042471,96.45389961389961,99.5294128949513,110.58823654994589,3,2021-11-04,2,24.0
2218,MIA,MIA vs. BOS,2021-11-04,L,36,57,19,57,0.3333333333333333,6,32,0.1875,13,19,0.6842105263157895,8,26,34,12,18,8,0,17,-18,1,BOS,75,24,60,0.4,12,29,0.4137931034482758,15,17,0.8823529411764706,9,26,35,13,14,7,3,15,71.96389915966387,71.96389915966387,95.95186554621849,79.20638079036829,104.21892209258985,-17,2021-11-04,2,19.0
2219,LAL,LAL vs. OKC,2021-11-04,L,36,80,32,70,0.4571428571428571,8,21,0.3809523809523809,8,11,0.7272727272727273,14,25,39,18,13,7,4,14,8,1,OKC,72,27,68,0.3970588235294117,9,29,0.3103448275862069,9,13,0.6923076923076923,10,23,33,16,12,7,2,9,72.34042471042471,72.34042471042471,96.45389961389961,110.58823654994589,99.5294128949513,-3,2021-11-04,2,26.666666666666668
2220,HOU,HOU @ PHX,2021-11-04,L,36,86,31,70,0.4428571428571428,9,27,0.3333333333333333,15,19,0.7894736842105263,5,29,34,22,11,2,4,16,-7,0,PHX,93,36,78,0.4615384615384615,10,23,0.4347826086956521,11,13,0.8461538461538461,13,27,40,24,7,6,6,16,79.18484375,79.18484375,105.57979166666667,108.60664229068458,117.44671782597284,-12,2021-11-04,2,28.666666666666668
2221,DET,DET vs. PHI,2021-11-04,L,36,82,31,70,0.4428571428571428,11,29,0.3793103448275862,9,10,0.9,9,20,29,19,5,5,2,15,-4,1,PHI,86,32,63,0.5079365079365079,10,26,0.3846153846153846,12,18,0.6666666666666666,12,25,37,19,11,3,3,9,68.35753676470588,68.35753676470588,91.14338235294117,119.95751146249312,125.80909738749277,-11,2021-11-04,2,27.333333333333332
2222,BOS,BOS @ MIA,2021-11-04,W,36,75,24,60,0.4,12,29,0.4137931034482758,15,17,0.8823529411764706,9,26,35,13,14,7,3,15,18,0,MIA,57,19,57,0.3333333333333333,6,32,0.1875,13,19,0.6842105263157895,8,26,34,12,18,8,0,17,71.96389915966387,71.96389915966387,95.95186554621849,104.21892209258985,79.20638079036829,17,2021-11-04,2,25.0
2223,ATL,ATL vs. UTA,2021-11-04,L,36,74,26,65,0.4,6,23,0.2608695652173913,16,18,0.8888888888888888,5,20,25,14,5,9,4,16,-1,1,UTA,75,28,59,0.4745762711864407,9,26,0.3461538461538461,10,16,0.625,7,30,37,20,14,2,4,13,71.0194708994709,71.0194708994709,94.6926278659612,104.19677739467825,105.6048419540658,-18,2021-11-04,2,24.666666666666668
2224,WAS,WAS vs. TOR,2021-11-03,L,36,77,28,63,0.4444444444444444,7,24,0.2916666666666667,14,18,0.7777777777777778,9,26,35,15,9,4,6,7,-9,1,TOR,86,33,72,0.4583333333333333,9,21,0.4285714285714285,11,12,0.9166666666666666,10,23,33,14,6,8,2,15,69.93776041666666,69.93776041666666,93.25034722222222,110.09789209900171,122.96647688979414,-9,2021-11-03,2,25.666666666666668
2225,TOR,TOR @ WAS,2021-11-03,W,36,86,33,72,0.4583333333333333,9,21,0.4285714285714285,11,12,0.9166666666666666,10,23,33,14,6,8,2,15,9,0,WAS,77,28,63,0.4444444444444444,7,24,0.2916666666666667,14,18,0.7777777777777778,9,26,35,15,9,4,6,7,69.93776041666666,69.93776041666666,93.25034722222222,122.96647688979414,110.09789209900171,9,2021-11-03,2,28.666666666666668
2226,SAS,SAS vs. DAL,2021-11-03,L,36,83,33,69,0.4782608695652174,6,17,0.3529411764705882,11,13,0.8461538461538461,5,28,33,20,11,7,9,16,2,1,DAL,81,29,72,0.4027777777777778,7,26,0.2692307692307692,16,22,0.7272727272727273,13,31,44,18,15,7,4,17,80.53073170731707,80.53073170731707,107.37430894308943,103.0662434580345,100.58271951928668,-1,2021-11-03,2,27.666666666666668
2227,SAC,SAC vs. NOP,2021-11-03,W,36,92,34,62,0.5483870967741935,8,23,0.3478260869565217,16,19,0.8421052631578947,4,22,26,23,5,6,5,14,5,1,NOP,87,33,67,0.4925373134328358,12,27,0.4444444444444444,9,9,1.0,5,23,28,21,11,1,2,13,72.51222222222222,72.51222222222222,96.68296296296296,126.87516280780251,119.97977352476978,13,2021-11-03,2,30.666666666666668
2228,POR,POR @ CLE,2021-11-03,L,36,77,30,71,0.4225352112676056,8,26,0.3076923076923077,9,14,0.6428571428571429,10,23,33,16,5,8,2,15,-10,0,CLE,87,31,55,0.5636363636363636,13,26,0.5,12,16,0.75,3,31,34,24,12,3,1,12,70.66846153846154,70.66846153846154,94.22461538461539,108.95949667461275,123.11008065832868,-3,2021-11-03,2,25.666666666666668
2229,PHI,PHI vs. CHI,2021-11-03,W,36,84,31,55,0.5636363636363636,12,23,0.5217391304347826,10,12,0.8333333333333334,2,24,26,20,9,6,3,11,12,1,CHI,72,28,63,0.4444444444444444,4,16,0.25,12,14,0.8571428571428571,7,23,30,15,9,8,0,10,67.94457419354839,67.94457419354839,90.59276559139785,123.63018091881153,105.96872650183843,5,2021-11-03,2,28.0
2230,ORL,ORL vs. BOS,2021-11-03,L,36,56,21,64,0.328125,7,33,0.2121212121212121,7,8,0.875,5,26,31,11,11,6,1,11,-19,1,BOS,75,28,62,0.4516129032258064,8,26,0.3076923076923077,11,13,0.8461538461538461,7,30,37,19,8,5,8,13,69.55508658008658,69.55508658008658,92.74011544011543,80.51172495561617,107.82820306555736,-13,2021-11-03,2,18.666666666666668
2231,NYK,NYK @ IND,2021-11-03,L,36,75,30,69,0.4347826086956521,4,17,0.2352941176470588,11,14,0.7857142857142857,11,28,39,20,8,4,6,13,-5,0,IND,80,32,72,0.4444444444444444,12,33,0.3636363636363636,4,6,0.6666666666666666,8,28,36,19,9,6,4,16,72.35944444444445,72.35944444444445,96.47925925925927,103.64922032753152,110.55916834936697,-13,2021-11-03,2,25.0
2232,NOP,NOP @ SAC,2021-11-03,L,36,87,33,67,0.4925373134328358,12,27,0.4444444444444444,9,9,1.0,5,23,28,21,11,1,2,13,-5,0,SAC,92,34,62,0.5483870967741935,8,23,0.3478260869565217,16,19,0.8421052631578947,4,22,26,23,5,6,5,14,72.51222222222222,72.51222222222222,96.68296296296296,119.97977352476978,126.87516280780251,-13,2021-11-03,2,29.0
2233,MIN,MIN vs. LAC,2021-11-03,L,36,88,33,71,0.4647887323943662,11,33,0.3333333333333333,11,12,0.9166666666666666,8,15,23,20,10,9,1,10,-15,1,LAC,103,39,59,0.6610169491525424,18,29,0.6206896551724138,7,7,1.0,2,29,31,27,17,2,4,10,76.64550079491255,76.64550079491255,102.19400105988339,114.814306237583,134.38492661898917,-11,2021-11-03,2,29.333333333333332
2234,MEM,MEM vs. DEN,2021-11-03,W,36,78,32,63,0.5079365079365079,10,26,0.3846153846153846,4,9,0.4444444444444444,1,24,25,22,9,9,6,12,-5,1,DEN,83,34,71,0.4788732394366197,5,19,0.2631578947368421,10,11,0.9090909090909092,10,29,39,19,12,6,4,12,75.12510784313724,75.12510784313724,100.16681045751632,103.82680602983704,110.48237051892914,2,2021-11-03,2,26.0
2235,LAC,LAC @ MIN,2021-11-03,W,36,103,39,59,0.6610169491525424,18,29,0.6206896551724138,7,7,1.0,2,29,31,27,17,2,4,10,15,0,MIN,88,33,71,0.4647887323943662,11,33,0.3333333333333333,11,12,0.9166666666666666,8,15,23,20,10,9,1,10,76.64550079491255,76.64550079491255,102.19400105988339,134.38492661898917,114.814306237583,11,2021-11-03,2,34.333333333333336
2236,IND,IND vs. NYK,2021-11-03,W,36,80,32,72,0.4444444444444444,12,33,0.3636363636363636,4,6,0.6666666666666666,8,28,36,19,9,6,4,16,5,1,NYK,75,30,69,0.4347826086956521,4,17,0.2352941176470588,11,14,0.7857142857142857,11,28,39,20,8,4,6,13,72.35944444444445,72.35944444444445,96.47925925925927,110.55916834936697,103.64922032753152,13,2021-11-03,2,26.666666666666668
2237,GSW,GSW vs. CHA,2021-11-03,W,36,80,27,59,0.4576271186440678,14,34,0.4117647058823529,12,17,0.7058823529411765,3,34,37,23,15,11,1,11,13,1,CHA,67,25,68,0.3676470588235294,8,26,0.3076923076923077,9,12,0.75,6,31,37,12,13,9,1,10,78.33866176470588,78.33866176470588,104.45154901960782,102.12071306538786,85.52609719226234,22,2021-11-03,2,26.666666666666668
2238,DEN,DEN @ MEM,2021-11-03,L,36,83,34,71,0.4788732394366197,5,19,0.2631578947368421,10,11,0.9090909090909092,10,29,39,19,12,6,4,12,5,0,MEM,78,32,63,0.5079365079365079,10,26,0.3846153846153846,4,9,0.4444444444444444,1,24,25,22,9,9,6,12,75.12510784313724,75.12510784313724,100.16681045751632,110.48237051892914,103.82680602983704,-2,2021-11-03,2,27.666666666666668
2239,DAL,DAL @ SAS,2021-11-03,W,36,81,29,72,0.4027777777777778,7,26,0.2692307692307692,16,22,0.7272727272727273,13,31,44,18,15,7,4,17,-2,0,SAS,83,33,69,0.4782608695652174,6,17,0.3529411764705882,11,13,0.8461538461538461,5,28,33,20,11,7,9,16,80.53073170731707,80.53073170731707,107.37430894308943,100.58271951928668,103.0662434580345,1,2021-11-03,2,27.0
2240,CLE,CLE vs. POR,2021-11-03,W,36,87,31,55,0.5636363636363636,13,26,0.5,12,16,0.75,3,31,34,24,12,3,1,12,10,1,POR,77,30,71,0.4225352112676056,8,26,0.3076923076923077,9,14,0.6428571428571429,10,23,33,16,5,8,2,15,70.66846153846154,70.66846153846154,94.22461538461539,123.11008065832868,108.95949667461275,3,2021-11-03,2,29.0
2241,CHI,CHI @ PHI,2021-11-03,L,36,72,28,63,0.4444444444444444,4,16,0.25,12,14,0.8571428571428571,7,23,30,15,9,8,0,10,-12,0,PHI,84,31,55,0.5636363636363636,12,23,0.5217391304347826,10,12,0.8333333333333334,2,24,26,20,9,6,3,11,67.94457419354839,67.94457419354839,90.59276559139785,105.96872650183843,123.63018091881153,-5,2021-11-03,2,24.0
2242,CHA,CHA @ GSW,2021-11-03,L,36,67,25,68,0.3676470588235294,8,26,0.3076923076923077,9,12,0.75,6,31,37,12,13,9,1,10,-13,0,GSW,80,27,59,0.4576271186440678,14,34,0.4117647058823529,12,17,0.7058823529411765,3,34,37,23,15,11,1,11,78.33866176470588,78.33866176470588,104.45154901960782,85.52609719226234,102.12071306538786,-22,2021-11-03,2,22.333333333333332
2243,BOS,BOS @ ORL,2021-11-03,W,36,75,28,62,0.4516129032258064,8,26,0.3076923076923077,11,13,0.8461538461538461,7,30,37,19,8,5,8,13,19,0,ORL,56,21,64,0.328125,7,33,0.2121212121212121,7,8,0.875,5,26,31,11,11,6,1,11,69.55508658008658,69.55508658008658,92.74011544011543,107.82820306555736,80.51172495561617,13,2021-11-03,2,25.0
2244,BKN,BKN vs. ATL,2021-11-03,W,36,95,36,71,0.5070422535211268,16,35,0.4571428571428571,7,9,0.7777777777777778,7,26,33,30,9,7,5,12,16,1,ATL,79,31,69,0.4492753623188406,11,28,0.3928571428571428,6,8,0.75,7,30,37,16,12,5,3,13,76.04500819000819,76.04500819000819,101.39334425334425,124.92601718528367,103.88584586986747,9,2021-11-03,2,31.666666666666668
2245,ATL,ATL @ BKN,2021-11-03,L,36,79,31,69,0.4492753623188406,11,28,0.3928571428571428,6,8,0.75,7,30,37,16,12,5,3,13,-16,0,BKN,95,36,71,0.5070422535211268,16,35,0.4571428571428571,7,9,0.7777777777777778,7,26,33,30,9,7,5,12,76.04500819000819,76.04500819000819,101.39334425334425,103.88584586986747,124.92601718528367,-9,2021-11-03,2,26.333333333333332
2246,UTA,UTA vs. SAC,2021-11-02,W,36,90,35,78,0.4487179487179487,10,40,0.25,10,13,0.7692307692307693,10,33,43,14,13,5,4,14,3,1,SAC,87,34,74,0.4594594594594595,9,26,0.3461538461538461,10,12,0.8333333333333334,5,24,29,20,7,6,6,15,81.41803405572756,81.41803405572756,108.55737874097008,110.54062044583195,106.85593309763755,6,2021-11-02,2,30.0
2247,SAC,SAC @ UTA,2021-11-02,L,36,87,34,74,0.4594594594594595,9,26,0.3461538461538461,10,12,0.8333333333333334,5,24,29,20,7,6,6,15,-3,0,UTA,90,35,78,0.4487179487179487,10,40,0.25,10,13,0.7692307692307693,10,33,43,14,13,5,4,14,81.41803405572756,81.41803405572756,108.55737874097008,106.85593309763755,110.54062044583195,-6,2021-11-02,2,29.0
2248,PHX,PHX vs. NOP,2021-11-02,W,36,76,28,59,0.4745762711864407,7,19,0.3684210526315789,13,13,1.0,6,23,29,21,18,5,2,12,-6,1,NOP,82,30,69,0.4347826086956521,11,27,0.4074074074074074,11,12,0.9166666666666666,10,23,33,17,15,16,4,11,75.7458934169279,75.7458934169279,100.99452455590387,100.33547242181622,108.25669392880171,12,2021-11-02,2,25.333333333333332
2249,NOP,NOP @ PHX,2021-11-02,L,36,82,30,69,0.4347826086956521,11,27,0.4074074074074074,11,12,0.9166666666666666,10,23,33,17,15,16,4,11,6,0,PHX,76,28,59,0.4745762711864407,7,19,0.3684210526315789,13,13,1.0,6,23,29,21,18,5,2,12,75.7458934169279,75.7458934169279,100.99452455590387,108.25669392880171,100.33547242181622,-12,2021-11-02,2,27.333333333333332
2251,MIA,MIA @ DAL,2021-11-02,W,36,99,35,64,0.546875,11,18,0.6111111111111112,18,20,0.9,7,24,31,22,6,5,3,19,11,0,DAL,88,29,64,0.453125,12,33,0.3636363636363636,18,22,0.8181818181818182,8,21,29,14,9,1,2,14,71.34,71.34,95.12,138.77207737594617,123.35295766750771,15,2021-11-02,2,33.0
2252,LAL,LAL vs. HOU,2021-11-02,W,36,87,36,68,0.5294117647058824,5,20,0.25,10,14,0.7142857142857143,6,25,31,21,16,8,3,17,-2,1,HOU,89,37,69,0.5362318840579711,10,26,0.3846153846153846,5,12,0.4166666666666667,9,24,33,21,19,8,2,14,83.24423529411764,83.24423529411764,110.99231372549019,104.51174149490656,106.91431026490442,2,2021-11-02,2,29.0
2253,HOU,HOU @ LAL,2021-11-02,L,36,89,37,69,0.5362318840579711,10,26,0.3846153846153846,5,12,0.4166666666666667,9,24,33,21,19,8,2,14,2,0,LAL,87,36,68,0.5294117647058824,5,20,0.25,10,14,0.7142857142857143,6,25,31,21,16,8,3,17,83.24423529411764,83.24423529411764,110.99231372549019,106.91431026490442,104.51174149490656,-2,2021-11-02,2,29.666666666666668
2255,DAL,DAL vs. MIA,2021-11-02,L,36,88,29,64,0.453125,12,33,0.3636363636363636,18,22,0.8181818181818182,8,21,29,14,9,1,2,14,-11,1,MIA,99,35,64,0.546875,11,18,0.6111111111111112,18,20,0.9,7,24,31,22,6,5,3,19,71.34,71.34,95.12,123.35295766750771,138.77207737594617,-15,2021-11-02,2,29.333333333333332
2256,WAS,WAS @ ATL,2021-11-01,L,36,77,29,68,0.4264705882352941,10,31,0.3225806451612903,9,9,1.0,7,23,30,18,9,5,3,16,-7,0,ATL,84,27,62,0.4354838709677419,9,23,0.391304347826087,21,21,1.0,9,29,38,19,8,7,5,13,70.17651041666666,70.17651041666666,93.56868055555555,109.72332414766635,119.69817179745421,-7,2021-11-01,2,25.666666666666668
2257,TOR,TOR @ NYK,2021-11-01,W,36,91,35,74,0.4729729729729729,12,30,0.4,9,10,0.9,7,24,31,21,5,9,2,15,12,0,NYK,79,27,59,0.4576271186440678,13,27,0.4814814814814814,12,16,0.75,7,25,32,18,13,1,4,10,72.2699747983871,72.2699747983871,96.35996639784946,125.91674516818969,109.3123392119449,9,2021-11-01,2,30.333333333333332
2259,POR,POR @ PHI,2021-11-01,L,36,81,30,63,0.4761904761904761,11,31,0.3548387096774194,10,17,0.5882352941176471,10,24,34,18,12,4,2,8,-5,0,PHI,86,34,66,0.5151515151515151,10,29,0.3448275862068966,8,10,0.8,7,20,27,27,9,10,6,14,70.6491935483871,70.6491935483871,94.1989247311828,114.65099024028306,121.72821186005365,-10,2021-11-01,2,27.0
2260,PHI,PHI vs. POR,2021-11-01,W,36,86,34,66,0.5151515151515151,10,29,0.3448275862068966,8,10,0.8,7,20,27,27,9,10,6,14,5,1,POR,81,30,63,0.4761904761904761,11,31,0.3548387096774194,10,17,0.5882352941176471,10,24,34,18,12,4,2,8,70.6491935483871,70.6491935483871,94.1989247311828,121.72821186005365,114.65099024028306,10,2021-11-01,2,28.666666666666668
2261,ORL,ORL @ MIN,2021-11-01,W,36,72,20,57,0.3508771929824561,9,31,0.2903225806451613,23,29,0.7931034482758621,9,28,37,14,13,4,5,11,-6,0,MIN,78,32,76,0.4210526315789473,10,36,0.2777777777777778,4,8,0.5,11,28,39,19,10,8,1,18,73.94551282051282,73.94551282051282,98.59401709401709,97.36899137445279,105.48307398899051,18,2021-11-01,2,24.0
2262,OKC,OKC @ LAC,2021-11-01,L,36,74,26,68,0.3823529411764705,10,31,0.3225806451612903,12,14,0.8571428571428571,8,34,42,13,12,6,3,11,8,0,LAC,66,24,70,0.3428571428571428,9,33,0.2727272727272727,9,13,0.6923076923076923,10,29,39,13,12,6,3,13,75.94843980343981,75.94843980343981,101.26458640458641,97.43452293624134,86.90106099718821,-5,2021-11-01,2,24.666666666666668
2263,NYK,NYK vs. TOR,2021-11-01,L,36,79,27,59,0.4576271186440678,13,27,0.4814814814814814,12,16,0.75,7,25,32,18,13,1,4,10,-12,1,TOR,91,35,74,0.4729729729729729,12,30,0.4,9,10,0.9,7,24,31,21,5,9,2,15,72.2699747983871,72.2699747983871,96.35996639784946,109.3123392119449,125.91674516818969,-9,2021-11-01,2,26.333333333333332
2264,MIN,MIN vs. ORL,2021-11-01,L,36,78,32,76,0.4210526315789473,10,36,0.2777777777777778,4,8,0.5,11,28,39,19,10,8,1,18,6,1,ORL,72,20,57,0.3508771929824561,9,31,0.2903225806451613,23,29,0.7931034482758621,9,28,37,14,13,4,5,11,73.94551282051282,73.94551282051282,98.59401709401709,105.48307398899051,97.36899137445279,-18,2021-11-01,2,26.0
2265,MEM,MEM vs. DEN,2021-11-01,W,36,82,34,76,0.4473684210526316,11,29,0.3793103448275862,3,5,0.6,8,31,39,16,9,8,2,13,9,1,DEN,73,30,63,0.4761904761904761,4,24,0.1666666666666666,9,13,0.6923076923076923,3,28,31,21,12,6,5,9,77.04887254901962,77.04887254901962,102.73183006535949,106.42595704152633,94.74505931745637,9,2021-11-01,2,27.333333333333332
2266,LAC,LAC vs. OKC,2021-11-01,W,36,66,24,70,0.3428571428571428,9,33,0.2727272727272727,9,13,0.6923076923076923,10,29,39,13,12,6,3,13,-8,1,OKC,74,26,68,0.3823529411764705,10,31,0.3225806451612903,12,14,0.8571428571428571,8,34,42,13,12,6,3,11,75.94843980343981,75.94843980343981,101.26458640458641,86.90106099718821,97.43452293624134,5,2021-11-01,2,22.0
2268,DEN,DEN @ MEM,2021-11-01,L,36,73,30,63,0.4761904761904761,4,24,0.1666666666666666,9,13,0.6923076923076923,3,28,31,21,12,6,5,9,-9,0,MEM,82,34,76,0.4473684210526316,11,29,0.3793103448275862,3,5,0.6,8,31,39,16,9,8,2,13,77.04887254901962,77.04887254901962,102.73183006535949,94.74505931745637,106.42595704152633,-9,2021-11-01,2,24.333333333333332
2269,CLE,CLE @ CHA,2021-11-01,W,36,88,33,72,0.4583333333333333,7,22,0.3181818181818182,15,21,0.7142857142857143,13,27,40,16,13,10,6,11,12,0,CHA,76,30,78,0.3846153846153846,9,27,0.3333333333333333,7,10,0.7,15,19,34,18,14,9,10,13,77.05216517857144,77.05216517857144,102.73622023809526,114.20834157749691,98.63447681692914,3,2021-11-01,2,29.333333333333332
2270,CHI,CHI @ BOS,2021-11-01,W,36,89,36,70,0.5142857142857142,10,25,0.4,7,7,1.0,8,26,34,23,13,4,5,13,-14,0,BOS,103,37,73,0.5068493150684932,15,25,0.6,14,19,0.7368421052631579,10,25,35,18,6,9,1,6,76.44030303030303,76.44030303030303,101.92040404040404,116.43072629463278,134.74567200390084,14,2021-11-01,2,29.666666666666668
2271,CHA,CHA vs. CLE,2021-11-01,L,36,76,30,78,0.3846153846153846,9,27,0.3333333333333333,7,10,0.7,15,19,34,18,14,9,10,13,-12,1,CLE,88,33,72,0.4583333333333333,7,22,0.3181818181818182,15,21,0.7142857142857143,13,27,40,16,13,10,6,11,77.05216517857144,77.05216517857144,102.73622023809526,98.63447681692914,114.20834157749691,-3,2021-11-01,2,25.333333333333332
2272,BOS,BOS vs. CHI,2021-11-01,L,36,103,37,73,0.5068493150684932,15,25,0.6,14,19,0.7368421052631579,10,25,35,18,6,9,1,6,14,1,CHI,89,36,70,0.5142857142857142,10,25,0.4,7,7,1.0,8,26,34,23,13,4,5,13,76.44030303030303,76.44030303030303,101.92040404040404,134.74567200390084,116.43072629463278,-14,2021-11-01,2,34.333333333333336
2273,ATL,ATL vs. WAS,2021-11-01,W,36,84,27,62,0.4354838709677419,9,23,0.391304347826087,21,21,1.0,9,29,38,19,8,7,5,13,7,1,WAS,77,29,68,0.4264705882352941,10,31,0.3225806451612903,9,9,1.0,7,23,30,18,9,5,3,16,70.17651041666666,70.17651041666666,93.56868055555555,119.69817179745421,109.72332414766635,7,2021-11-01,2,28.0
2274,UTA,UTA @ MIL,2021-10-31,W,36,84,27,57,0.4736842105263157,11,29,0.3793103448275862,19,21,0.9047619047619048,5,29,34,12,8,4,7,7,15,0,MIL,69,28,70,0.4,9,28,0.3214285714285714,4,5,0.8,10,23,33,11,6,3,3,16,67.07239010989011,67.07239010989011,89.42985347985348,125.23782119941755,102.87392455666442,12,2021-10-31,1,28.0
2275,SAC,SAC @ DAL,2021-10-31,L,36,72,28,68,0.4117647058823529,2,19,0.1052631578947368,14,17,0.8235294117647058,10,29,39,14,10,3,2,12,-10,0,DAL,82,34,76,0.4473684210526316,10,30,0.3333333333333333,4,8,0.5,10,24,34,19,5,5,4,13,72.44434389140272,72.44434389140272,96.5924585218703,99.38664101635206,113.19034115751208,-6,2021-10-31,1,24.0
2276,POR,POR @ CHA,2021-10-31,L,36,88,33,71,0.4647887323943662,12,42,0.2857142857142857,10,11,0.9090909090909092,11,28,39,23,12,4,4,13,-1,0,CHA,89,34,69,0.4927536231884058,15,32,0.46875,6,13,0.4615384615384615,6,22,28,27,7,4,2,14,74.21892156862745,74.21892156862745,98.95856209150327,118.56814696321032,119.91551226961043,-12,2021-10-31,1,29.333333333333332
2277,MIL,MIL vs. UTA,2021-10-31,L,36,69,28,70,0.4,9,28,0.3214285714285714,4,5,0.8,10,23,33,11,6,3,3,16,-15,1,UTA,84,27,57,0.4736842105263157,11,29,0.3793103448275862,19,21,0.9047619047619048,5,29,34,12,8,4,7,7,67.07239010989011,67.07239010989011,89.42985347985348,102.87392455666442,125.23782119941755,-12,2021-10-31,1,23.0
2281,DAL,DAL vs. SAC,2021-10-31,W,36,82,34,76,0.4473684210526316,10,30,0.3333333333333333,4,8,0.5,10,24,34,19,5,5,4,13,10,1,SAC,72,28,68,0.4117647058823529,2,19,0.1052631578947368,14,17,0.8235294117647058,10,29,39,14,10,3,2,12,72.44434389140272,72.44434389140272,96.5924585218703,113.19034115751208,99.38664101635206,6,2021-10-31,1,27.333333333333332
2282,CHA,CHA vs. POR,2021-10-31,W,36,89,34,69,0.4927536231884058,15,32,0.46875,6,13,0.4615384615384615,6,22,28,27,7,4,2,14,1,1,POR,88,33,71,0.4647887323943662,12,42,0.2857142857142857,10,11,0.9090909090909092,11,28,39,23,12,4,4,13,74.21892156862745,74.21892156862745,98.95856209150327,119.91551226961043,118.56814696321032,12,2021-10-31,1,29.666666666666668
